jMRUI Results Textfile

Filename: Pat01_31P MRS_0000.rda

Name of Patient: Test DATA Hannah 
Date of Experiment: 20190409
Spectrometer: Skyra
Additional Information: Studien

Points	Samp.Int.	ZeroOrder	BeginTime	Tra.Freq.	Magn.F.	Nucleus
1024      	5E-1      	-1.7889E-1	2.3E0     	4.9894E7  	3E0       	1E0       

Name of Algorithm: AMARES

PETH	PI	GPE	GPC	PCRE	ATP-G-1	ATP-G-2	ATP-A-1	ATP-A-2	ATP-B-1	ATP-B-2	ATP-B-3	PCHO	MM	NAD(H)	

Frequencies (ppm)
1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	1.3568E2	
1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	1.3406E2	
1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	1.295E2	
1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	1.2426E2	
8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	8.4572E1	
7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	7.4958E1	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	-4.6602E1	
6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	6.3634E1	
1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	1.0528E2	
1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	1.0818E2	
1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	1.1366E2	
1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	1.1543E2	
1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	1.2779E2	
1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	1.1995E2	
1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	1.0613E2	
7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	7.7475E1	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	1.1276E2	
8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	8.6814E1	
9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	9.073E1	
8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	8.6533E1	
8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	8.9654E1	
9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	9.3968E1	
1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	1.0069E2	
1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	1.0882E2	
1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	
1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	1.1981E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	1.3135E2	
1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	1.0223E2	
8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	8.7547E1	
8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	8.175E1	
7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	7.9665E1	
8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	8.189E1	
8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	8.9962E1	
1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	1.0387E2	
1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	1.1738E2	
1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	1.2702E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	1.2124E2	
1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	
9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	9.7258E1	
8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	8.7366E1	
8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	8.2493E1	
8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	8.3631E1	
9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	9.2317E1	
1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	1.076E2	
1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	1.1934E2	
1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	1.2331E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	1.217E2	
1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	1.1729E2	
1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	1.0835E2	
9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	9.9245E1	
9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	9.5014E1	
9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	9.8803E1	
1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	1.0991E2	
1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	1.162E2	
1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	1.1913E2	
1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	1.203E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	1.1364E2	
1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	1.0841E2	
1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	1.0193E2	
9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	9.918E1	
9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	9.9354E1	
1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	1.0032E2	
1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	1.0199E2	
1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	1.0624E2	
1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	1.1269E2	
1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	1.1676E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	1.1167E2	
1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	1.0837E2	
1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	1.0571E2	
1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	1.0539E2	
1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	1.0689E2	
1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	1.0921E2	
1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	1.0983E2	
1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	1.0773E2	
1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	1.0799E2	
1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	1.1358E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	1.0994E2	
1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	1.0797E2	
1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	1.0875E2	
1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	1.1258E2	
1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	1.173E2	
1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	1.1964E2	
1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	1.1678E2	
1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	1.1016E2	
1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	1.0637E2	
1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	1.1409E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	1.0707E2	
1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	1.0556E2	
1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	1.0766E2	
1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	1.1346E2	
1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	1.2001E2	
1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	1.2194E2	
1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	1.1606E2	
1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	1.0815E2	
1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	1.0254E2	
1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	1.1803E2	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	0E0	
